timestamp,value,metric,app,instance,job,namespace,pod_template_hash,server_name,world
2025-06-23 12:20:38.016999960,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:39.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:40.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:41.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:42.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:43.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:44.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:45.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:46.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
2025-06-23 12:20:47.013000011,0.0,minecraft_world_loaded_chunks,multipaper-server,10.244.140.140:9100,minecraft-server,multipaper,5d4c584f66,multipaper-server-5d4c584f66-blmsk,world
