timestamp,value,metric,app,bot_name,instance,job,namespace,pod_template_hash,source,target
2025-06-19 22:30:08.839999914,0.059,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:09.839999914,0.047,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:10.839999914,0.046,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:11.839999914,0.052,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:12.839999914,0.051,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:13.839999914,0.054,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:14.839999914,0.047,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:15.839999914,0.045,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:16.839999914,0.052,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
2025-06-19 22:30:17.839999914,0.054,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-54dmc,10.244.75.207:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-rhvgg ,multipaper-server-5d4c584f66-2gw7v 
