timestamp,value,metric,app,bot_name,instance,job,namespace,pod_template_hash,source,target
2025-06-19 21:30:34.292999983,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:35.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:36.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:37.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:38.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:39.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:40.292999983,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:41.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:42.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:43.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:44.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:45.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:46.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:47.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:48.292999983,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:49.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:50.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:51.292999983,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:52.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:53.292999983,0.003,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:54.292999983,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:55.292999983,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:56.292999983,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:57.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:58.292999983,0.002,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:30:59.292999983,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:00.292999983,0.011,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:01.292999983,0.008,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:02.292999983,0.007,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:03.292999983,0.006,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:04.292999983,0.008,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:05.292999983,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:06.292999983,0.008,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:07.292999983,0.009,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:08.292999983,0.007,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
2025-06-19 21:31:09.292999983,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-s5lwz,10.244.75.220:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-2hmvj ,multipaper-server-5d4c584f66-2hmvj 
