timestamp,value,metric,id,image,instance,interface,job,name,namespace,pod
2025-06-11 13:40:05,128.85525070955532,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:06,128.48864203050573,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:07,128.48864203050573,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:08,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:09,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:10,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:11,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:12,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:13,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
2025-06-11 13:40:14,129.9937614085353,rate(container_network_transmit_bytes_total{pod=~'multipaper-master-.*'}[1m]),/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod73f7871c_80cc_427e_b2ce_e2b9dabd117d.slice/cri-containerd-f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01.scope,registry.k8s.io/pause:3.6,compute5,eth0,kubelet,f465b9315c87916eff3880cd40b1371b09b356ada6efdf8340aaf0f5d9391c01,multipaper,multipaper-master-velocity-6847fc75f8-xcx48
