timestamp,value,metric,app,bot_name,instance,job,namespace,pod_template_hash,source,target
2025-06-19 12:55:35.529999970,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:36.529999970,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:37.529999970,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:38.529999970,0.009,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:39.529999970,0.004,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:40.529999970,0.006,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:41.529999970,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:42.529999970,0.006,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:43.529999970,0.006,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
2025-06-19 12:55:44.529999970,0.005,server_latency,minecraft-bot-compute2,minecraft-bot-compute2-6cdd7c79cb-hngkc,10.244.75.246:9090,minecraft-bot,multipaper,6cdd7c79cb,multipaper-server-5d4c584f66-c66gm ,multipaper-server-5d4c584f66-c66gm 
