timestamp,value,metric,container,id,image,instance,job,name,namespace,pod
2025-06-24 10:33:13.081000090,2701516800.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:23.562000036,2846953472.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:37.680000067,2913607680.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:49.368999958,2949873664.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:59.592000008,2954100736.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:34:11.418999910,3014459392.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:34:28.638999939,3133333504.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:34:43.473999977,3297890304.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:35:03.000000000,3588091904.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
2025-06-24 10:35:19.339999914,3687964672.0,container_memory_usage_bytes,multipaper-server,/kubepods.slice/kubepods-besteffort.slice/kubepods-besteffort-pod2aac7e2e_7128_4e1a_8e94_d824da8b9916.slice/cri-containerd-7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608.scope,docker.io/itzg/minecraft-server:java17,compute6,kubelet,7451e461b9f4fcd4042475cbb872c69720541278b10b4adb6f8b70b1153d1608,multipaper-marina,multipaper-server-5d4c584f66-45ftd
