timestamp,value,metric,owner
2025-06-24 10:33:23,5.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:24,146.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:25,221.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:26,297.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:27,418.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:28,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:29,420.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:30,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:31,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:32,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:33,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:34,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:35,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:36,420.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:37,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:38,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:39,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:40,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:41,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:42,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:43,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:44,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:45,420.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:46,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:47,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:48,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:49,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:50,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:51,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
2025-06-24 10:33:52,441.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-45ftd
