timestamp,value,metric,owner
2025-06-11 18:51:33,1.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:34,1.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:35,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:36,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:37,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:38,13.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:39,13.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:40,14.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:41,24.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:42,26.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:43,26.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:44,28.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:45,44.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:46,47.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:47,47.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:48,63.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:49,64.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:50,65.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:51,80.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:52,81.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:53,82.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:54,82.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:55,97.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:56,97.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:57,96.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:58,110.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:51:59,110.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:00,112.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:01,125.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:02,127.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:03,127.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:04,127.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:05,142.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:06,143.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:07,141.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:08,141.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:09,136.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:10,137.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:11,133.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:12,128.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:13,128.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:14,128.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:15,129.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:16,124.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:17,124.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:18,125.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:19,127.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:20,127.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:21,126.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:22,124.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:23,123.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:24,123.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:25,123.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:26,123.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:27,110.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:28,110.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:29,109.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:30,96.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:31,96.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:32,96.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:33,82.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:34,82.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:35,82.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:36,68.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:37,68.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:38,68.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:39,59.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:40,59.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:41,64.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:42,51.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:43,54.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:44,54.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:45,42.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:46,44.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:47,44.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:48,45.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:49,34.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:50,35.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:51,35.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:52,25.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:53,25.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:54,25.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:55,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:56,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:57,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:58,16.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:52:59,11.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:00,11.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:01,8.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:02,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:03,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:04,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:05,3.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:15,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:16,4.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:17,1.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:18,6.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:19,5.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:20,2.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:21,5.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:22,10.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:23,10.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:24,17.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:25,18.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:26,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:27,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:28,21.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:29,24.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:30,24.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:31,29.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:32,24.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:33,24.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:34,19.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:35,19.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:36,28.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:37,28.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:38,31.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:39,45.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:40,47.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:41,47.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:42,58.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:43,56.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
2025-06-11 18:53:44,56.0,sum by(owner) (mc_chunk_ownership),multipaper-server-5d4c584f66-2599k
